Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2009-01-12 14:00:00.000 +0100,Foggy,snow,-5,-9.638888889,0.84,11.27,60,2.254,0,1038.8,Foggy starting in the morning.
2009-01-12 15:00:00.000 +0100,Foggy,snow,-5,-10.06111111,0.84,12.88,70,3.059,0,1038.7,Foggy starting in the morning.
2009-01-12 16:00:00.000 +0100,Foggy,snow,-5.122222222,-9.755555556,0.85,11.1734,97,2.8175,0,1037.88,Foggy starting in the morning.
2009-01-12 17:00:00.000 +0100,Foggy,snow,-5,-8.611111111,0.84,8.05,110,3.059,0,1037.4,Foggy starting in the morning.
2009-01-12 18:00:00.000 +0100,Foggy,snow,-5,-8.611111111,0.84,8.05,90,3.059,0,1037.3,Foggy starting in the morning.
2009-01-12 19:00:00.000 +0100,Foggy,snow,-5.122222222,-5.122222222,0.85,4.5724,147,3.0268,0,1036.89,Foggy starting in the morning.
2009-01-12 20:00:00.000 +0100,Foggy,snow,-5,-5,0.84,0,0,3.059,0,1037.2,Foggy starting in the morning.
2009-01-12 21:00:00.000 +0100,Foggy,snow,-5.555555556,-8.594444444,0.88,6.44,100,3.059,0,1036.8,Foggy starting in the morning.
2009-01-12 22:00:00.000 +0100,Foggy,snow,-5.588888889,-10.23888889,0.89,10.8997,73,3.0268,0,1036.3,Foggy starting in the morning.
2009-01-12 23:00:00.000 +0100,Foggy,snow,-5.555555556,-8.594444444,0.92,6.44,90,3.059,0,1035.6,Foggy starting in the morning.
2009-01-13 00:00:00.000 +0100,Overcast,snow,-5.555555556,-8.594444444,0.88,6.44,120,4.025,0,1034.8,Foggy starting in the morning continuing until evening.
2009-01-13 01:00:00.000 +0100,Foggy,snow,-5.172222222,-10.05,0.89,12.0267,37,3.0268,0,1023.78,Foggy starting in the morning continuing until evening.
2009-01-13 02:00:00.000 +0100,Overcast,snow,-6.111111111,-9.238888889,0.92,6.44,130,4.025,0,1033.5,Foggy starting in the morning continuing until evening.
2009-01-13 03:00:00.000 +0100,Overcast,snow,-6.111111111,-9.238888889,0.92,6.44,80,4.025,0,1033.3,Foggy starting in the morning continuing until evening.
2009-01-13 04:00:00.000 +0100,Overcast,snow,-6.111111111,-9.433333333,0.92,6.8747,91,3.5098,0,1032.64,Foggy starting in the morning continuing until evening.
2009-01-13 05:00:00.000 +0100,Overcast,snow,-6.111111111,-6.111111111,0.92,4.83,110,4.025,0,1032,Foggy starting in the morning continuing until evening.
2009-01-13 06:00:00.000 +0100,Overcast,snow,-6.111111111,-9.911111111,0.92,8.05,120,3.542,0,1032,Foggy starting in the morning continuing until evening.
2009-01-13 07:00:00.000 +0100,Foggy,snow,-7.133333333,-10.96111111,0.96,7.6636,143,2.6243,0,1031.77,Foggy starting in the morning continuing until evening.
2009-01-13 08:00:00.000 +0100,Foggy,snow,-6.111111111,-6.111111111,0.92,3.22,130,2.576,0,1031.7,Foggy starting in the morning continuing until evening.
2009-01-13 09:00:00.000 +0100,Foggy,snow,-6.111111111,-6.111111111,0.92,4.83,120,2.576,0,1031.8,Foggy starting in the morning continuing until evening.
2009-01-13 10:00:00.000 +0100,Foggy,snow,-6.144444444,-8.727777778,0.92,5.3291,108,2.2379,0,1031.47,Foggy starting in the morning continuing until evening.
2009-01-13 11:00:00.000 +0100,Foggy,snow,-6.111111111,-6.111111111,0.92,4.83,140,1.932,0,1030.5,Foggy starting in the morning continuing until evening.
2009-01-13 12:00:00.000 +0100,Foggy,snow,-6.111111111,-6.111111111,0.92,3.22,150,1.932,0,1030,Foggy starting in the morning continuing until evening.
2009-01-13 13:00:00.000 +0100,Foggy,snow,-6.111111111,-6.111111111,0.92,4.7656,146,1.7388,0,1029.42,Foggy starting in the morning continuing until evening.
2009-01-13 14:00:00.000 +0100,Foggy,snow,-5,-5,0.84,4.83,90,1.932,0,1028.5,Foggy starting in the morning continuing until evening.
2009-01-13 15:00:00.000 +0100,Foggy,snow,-6.111111111,-9.911111111,0.92,8.05,80,1.932,0,1027.9,Foggy starting in the morning continuing until evening.
2009-01-13 16:00:00.000 +0100,Foggy,snow,-6.111111111,-9.983333333,0.92,8.2271,78,2.0608,0,1027.77,Foggy starting in the morning continuing until evening.
2009-01-13 17:00:00.000 +0100,Foggy,snow,-6.111111111,-6.111111111,0.92,4.83,70,2.576,0,1027.2,Foggy starting in the morning continuing until evening.
2009-01-13 18:00:00.000 +0100,Foggy,snow,-6.111111111,-9.911111111,0.92,8.05,40,2.576,0,1026.6,Foggy starting in the morning continuing until evening.
2009-01-13 19:00:00.000 +0100,Foggy,snow,-5.988888889,-10.30555556,0.92,9.5473,52,2.6726,0,1026.29,Foggy starting in the morning continuing until evening.
2009-01-13 20:00:00.000 +0100,Foggy,snow,-5,-8.611111111,0.84,8.05,50,3.059,0,1025.7,Foggy starting in the morning continuing until evening.
2009-01-13 21:00:00.000 +0100,Foggy,snow,-5.555555556,-8.594444444,0.88,6.44,40,3.059,0,1025.3,Foggy starting in the morning continuing until evening.
2009-01-13 22:00:00.000 +0100,Overcast,snow,-5.433333333,-8.761111111,0.89,7.1484,37,3.6386,0,1024.75,Foggy starting in the morning continuing until evening.
2009-01-13 23:00:00.000 +0100,Foggy,snow,-5,-9.638888889,0.84,11.27,20,3.059,0,1023.9,Foggy starting in the morning continuing until evening.
2009-01-14 00:00:00.000 +0100,Foggy,snow,-5,-10.44444444,0.88,14.49,30,2.576,0,1023.1,Foggy starting overnight continuing until morning.
2009-01-14 01:00:00.000 +0100,Mostly Cloudy,snow,-1.683333333,-1.683333333,0.89,2.8014,317,4.3953,0,1017.13,Foggy starting overnight continuing until morning.
2009-01-14 02:00:00.000 +0100,Foggy,snow,-5,-9.638888889,0.88,11.27,30,3.059,0,1021.4,Foggy starting overnight continuing until morning.
2009-01-14 03:00:00.000 +0100,Foggy,snow,-4.444444444,-8.966666667,0.88,11.27,40,3.059,0,1020.7,Foggy starting overnight continuing until morning.
2009-01-14 04:00:00.000 +0100,Overcast,snow,-3.855555556,-8.333333333,0.89,11.5437,58,3.6386,0,1020.51,Foggy starting overnight continuing until morning.
2009-01-14 05:00:00.000 +0100,Foggy,snow,-2.777777778,-6.961111111,0.85,11.27,60,2.576,0,1019.6,Foggy starting overnight continuing until morning.
2009-01-14 06:00:00.000 +0100,Foggy,snow,-2.777777778,-7.355555556,0.85,12.88,60,2.576,0,1019.3,Foggy starting overnight continuing until morning.
2009-01-14 07:00:00.000 +0100,Foggy,snow,-2.744444444,-7.238888889,0.92,12.558,48,2.6887,0,1018.63,Foggy starting overnight continuing until morning.
2009-01-14 08:00:00.000 +0100,Foggy,snow,-2.777777778,-6,0.92,8.05,30,1.932,0,1017.9,Foggy starting overnight continuing until morning.
2009-01-14 09:00:00.000 +0100,Foggy,snow,-2.222222222,-6.288888889,0.88,11.27,50,2.576,0,1017.8,Foggy starting overnight continuing until morning.
2009-01-14 10:00:00.000 +0100,Foggy,snow,-1.027777778,-5.116666667,0.88,12.397,50,3.2039,0,1017.7,Foggy starting overnight continuing until morning.
2009-01-14 11:00:00.000 +0100,Mostly Cloudy,snow,0,-3.205555556,0.82,9.66,30,3.542,0,1017,Foggy starting overnight continuing until morning.
2009-01-14 12:00:00.000 +0100,Mostly Cloudy,rain,1.111111111,-1.883333333,0.78,9.66,20,4.991,0,1016.2,Foggy starting overnight continuing until morning.
2009-01-14 13:00:00.000 +0100,Mostly Cloudy,rain,1.388888889,-1.55,0.79,9.66,34,5.9731,0,1015.08,Foggy starting overnight continuing until morning.
2009-01-14 14:00:00.000 +0100,Mostly Cloudy,rain,2.777777778,0.527777778,0.76,8.05,30,7.084,0,1014.6,Foggy starting overnight continuing until morning.
2009-01-14 15:00:00.000 +0100,Mostly Cloudy,rain,2.777777778,-0.266666667,0.76,11.27,40,6.118,0,1014.6,Foggy starting overnight continuing until morning.
2009-01-14 16:00:00.000 +0100,Partly Cloudy,rain,1.388888889,-0.855555556,0.78,7.245,16,4.2021,0,1014.67,Foggy starting overnight continuing until morning.
2009-01-14 17:00:00.000 +0100,Partly Cloudy,snow,0,0,0.85,3.22,0,4.025,0,1014.9,Foggy starting overnight continuing until morning.
2009-01-14 18:00:00.000 +0100,Overcast,snow,0,0,0.85,3.22,330,3.542,0,1015.4,Foggy starting overnight continuing until morning.
2009-01-14 19:00:00.000 +0100,Mostly Cloudy,rain,0.122222222,0.122222222,0.85,3.8962,309,3.6225,0,1015.5,Foggy starting overnight continuing until morning.
2009-01-14 20:00:00.000 +0100,Mostly Cloudy,snow,0,0,0.85,4.83,330,3.542,0,1015.8,Foggy starting overnight continuing until morning.
2009-01-14 21:00:00.000 +0100,Overcast,snow,-0.555555556,-2.822222222,0.88,6.44,320,3.542,0,1015.6,Foggy starting overnight continuing until morning.
2009-01-14 22:00:00.000 +0100,Overcast,snow,-0.05,-3.616666667,0.84,11.0124,304,3.6225,0,1015.96,Foggy starting overnight continuing until morning.
2009-01-14 23:00:00.000 +0100,Mostly Cloudy,snow,-0.555555556,-2.822222222,0.85,6.44,310,4.025,0,1016,Foggy starting overnight continuing until morning.
2009-01-15 00:00:00.000 +0100,Mostly Cloudy,snow,-0.555555556,-0.555555556,0.85,3.22,330,4.025,0,1015.9,Foggy starting overnight continuing until night.
2009-01-15 01:00:00.000 +0100,Foggy,snow,-1.077777778,-3.55,0.93,6.7781,245,2.8014,0,1022.34,Foggy starting overnight continuing until night.
2009-01-15 02:00:00.000 +0100,Overcast,snow,-1.111111111,-3.461111111,0.88,6.44,270,3.542,0,1016.4,Foggy starting overnight continuing until night.
2009-01-15 03:00:00.000 +0100,Foggy,snow,-1.111111111,-1.111111111,0.92,3.22,300,3.059,0,1016.6,Foggy starting overnight continuing until night.
2009-01-15 04:00:00.000 +0100,Foggy,snow,-0.588888889,-0.588888889,0.89,4.3309,268,2.8014,0,1016.88,Foggy starting overnight continuing until night.
2009-01-15 05:00:00.000 +0100,Foggy,snow,0,-1.488888889,0.85,4.83,250,2.576,0,1017.2,Foggy starting overnight continuing until night.
2009-01-15 06:00:00.000 +0100,Foggy,snow,0,-2.733333333,0.92,8.05,280,1.932,0,1017.7,Foggy starting overnight continuing until night.
2009-01-15 07:00:00.000 +0100,Foggy,snow,-0.033333333,-3.011111111,0.92,8.8228,259,1.9964,0,1018.25,Foggy starting overnight continuing until night.
2009-01-15 08:00:00.000 +0100,Foggy,snow,0,-1.488888889,0.92,4.83,250,1.449,0,1018.8,Foggy starting overnight continuing until night.
2009-01-15 09:00:00.000 +0100,Foggy,snow,0,-2.733333333,0.92,8.05,220,1.61,0,1019.5,Foggy starting overnight continuing until night.
2009-01-15 10:00:00.000 +0100,Overcast,snow,0,-3.294444444,0.93,9.982,226,9.66,0,1020.3,Foggy starting overnight continuing until night.
2009-01-15 11:00:00.000 +0100,Foggy,rain,1.111111111,-2.272222222,0.85,11.27,230,1.932,0,1020.1,Foggy starting overnight continuing until night.
2009-01-15 12:00:00.000 +0100,Foggy,rain,1.111111111,-2.272222222,0.85,11.27,230,2.576,0,1020.2,Foggy starting overnight continuing until night.
2009-01-15 13:00:00.000 +0100,Foggy,rain,1.022222222,-2.794444444,0.92,13.202,238,2.3828,0,1020.51,Foggy starting overnight continuing until night.
2009-01-15 14:00:00.000 +0100,Foggy,rain,1.111111111,-2.272222222,0.92,11.27,250,1.932,0,1020.3,Foggy starting overnight continuing until night.
2009-01-15 15:00:00.000 +0100,Foggy,snow,0,-3.972222222,0.92,12.88,250,1.61,0,1020.9,Foggy starting overnight continuing until night.
2009-01-15 16:00:00.000 +0100,Foggy,rain,0.033333333,-4.122222222,0.93,13.7977,273,1.4329,0,1021.61,Foggy starting overnight continuing until night.
2009-01-15 17:00:00.000 +0100,Foggy,snow,0,-3.205555556,0.92,9.66,250,1.932,0,1021.9,Foggy starting overnight continuing until night.
2009-01-15 18:00:00.000 +0100,Foggy,snow,0,-3.205555556,0.92,9.66,250,1.932,0,1022.2,Foggy starting overnight continuing until night.
2009-01-15 19:00:00.000 +0100,Foggy,snow,0,-2.894444444,0.93,8.5652,217,2.8175,0,1023,Foggy starting overnight continuing until night.
2009-01-15 20:00:00.000 +0100,Foggy,snow,0,-2.733333333,0.92,8.05,230,2.576,0,1023,Foggy starting overnight continuing until night.
2009-01-15 21:00:00.000 +0100,Foggy,snow,0,-2.177777778,0.92,6.44,240,2.576,0,1023.3,Foggy starting overnight continuing until night.
2009-01-15 22:00:00.000 +0100,Foggy,snow,0,-2.427777778,0.93,7.1162,217,2.6726,0,1023.7,Foggy starting overnight continuing until night.
2009-01-15 23:00:00.000 +0100,Foggy,snow,0,-3.611111111,0.92,11.27,220,1.932,0,1023.6,Foggy starting overnight continuing until night.
2009-01-16 00:00:00.000 +0100,Foggy,snow,-0.555555556,-2.822222222,0.96,6.44,230,1.932,0,1023.6,Foggy starting in the afternoon.
2009-01-16 01:00:00.000 +0100,Mostly Cloudy,rain,0.333333333,-2.35,0.84,8.05,66,4.6368,0,1027,Foggy starting in the afternoon.
2009-01-16 02:00:00.000 +0100,Foggy,snow,-0.555555556,-2.822222222,0.92,6.44,240,2.576,0,1023.2,Foggy starting in the afternoon.
2009-01-16 03:00:00.000 +0100,Foggy,snow,-1.111111111,-3.461111111,0.96,6.44,210,1.932,0,1023.4,Foggy starting in the afternoon.
2009-01-16 04:00:00.000 +0100,Foggy,snow,-1.216666667,-5.044444444,0.93,11.1412,223,1.61,0,1023.2,Foggy starting in the afternoon.
2009-01-16 05:00:00.000 +0100,Foggy,snow,-1.111111111,-1.111111111,0.92,3.22,230,1.771,0,1023.4,Foggy starting in the afternoon.
2009-01-16 06:00:00.000 +0100,Foggy,snow,-1.111111111,-1.111111111,0.92,4.83,260,2.254,0,1023.2,Foggy starting in the afternoon.
2009-01-16 07:00:00.000 +0100,Foggy,snow,-0.205555556,-1.944444444,0.87,5.2969,270,2.576,0,1023.57,Foggy starting in the afternoon.
2009-01-16 08:00:00.000 +0100,Mostly Cloudy,snow,-1.111111111,-1.111111111,0.92,3.22,290,4.025,0,1023.5,Foggy starting in the afternoon.
2009-01-16 09:00:00.000 +0100,Mostly Cloudy,snow,0,-2.733333333,0.85,8.05,280,4.508,0,1023.6,Foggy starting in the afternoon.
2009-01-16 10:00:00.000 +0100,Mostly Cloudy,snow,-0.033333333,-3.244444444,0.86,9.66,301,4.2504,0,1024.07,Foggy starting in the afternoon.
2009-01-16 11:00:00.000 +0100,Overcast,rain,1.111111111,1.111111111,0.85,4.83,350,3.542,0,1024.2,Foggy starting in the afternoon.
2009-01-16 12:00:00.000 +0100,Overcast,rain,1.111111111,-1.883333333,0.85,9.66,320,3.542,0,1024.1,Foggy starting in the afternoon.
2009-01-16 13:00:00.000 +0100,Overcast,rain,1.077777778,-2.177777778,0.86,10.6743,303,3.4937,0,1023.77,Foggy starting in the afternoon.
2009-01-16 14:00:00.000 +0100,Overcast,rain,1.111111111,-2.622222222,0.85,12.88,320,4.025,0,1023.8,Foggy starting in the afternoon.
2009-01-16 15:00:00.000 +0100,Overcast,rain,1.111111111,-2.272222222,0.85,11.27,340,4.025,0,1024.1,Foggy starting in the afternoon.
2009-01-16 16:00:00.000 +0100,Foggy,rain,1.183333333,-1.322222222,0.86,7.9695,353,3.0268,0,1024.49,Foggy starting in the afternoon.
2009-01-16 17:00:00.000 +0100,Foggy,snow,0,-2.733333333,0.92,8.05,0,1.932,0,1025.2,Foggy starting in the afternoon.
2009-01-16 18:00:00.000 +0100,Foggy,snow,0,-2.733333333,0.92,8.05,10,3.059,0,1025.6,Foggy starting in the afternoon.
2009-01-16 19:00:00.000 +0100,Foggy,rain,0.088888889,-2.438888889,0.99,7.4382,306,2.576,0,1026.13,Foggy starting in the afternoon.
2009-01-16 20:00:00.000 +0100,Foggy,snow,0,0,0.92,4.83,240,2.576,0,1026.2,Foggy starting in the afternoon.
2009-01-16 21:00:00.000 +0100,Foggy,snow,0,0,0.96,3.22,250,2.576,0,1026.5,Foggy starting in the afternoon.
2009-01-16 22:00:00.000 +0100,Foggy,rain,0.05,-3.766666667,0.96,12.2199,26,1.932,0,1027.18,Foggy starting in the afternoon.
2009-01-16 23:00:00.000 +0100,Foggy,snow,-0.555555556,-2.822222222,0.96,6.44,310,1.288,0,1027.5,Foggy starting in the afternoon.
2009-01-17 00:00:00.000 +0100,Foggy,snow,0,0,0.96,3.22,20,1.932,0,1027.5,Mostly cloudy throughout the day.
2009-01-17 01:00:00.000 +0100,Overcast,snow,-2.344444444,-6.127777778,0.96,10.1108,211,3.6386,0,1025.24,Mostly cloudy throughout the day.
2009-01-17 02:00:00.000 +0100,Overcast,snow,0,-3.611111111,0.82,11.27,90,9.982,0,1027.6,Mostly cloudy throughout the day.
2009-01-17 03:00:00.000 +0100,Overcast,snow,0,-3.611111111,0.72,11.27,100,9.982,0,1027.8,Mostly cloudy throughout the day.
2009-01-17 04:00:00.000 +0100,Overcast,snow,-0.505555556,-4.027777778,0.71,10.4972,89,9.982,0,1027.57,Mostly cloudy throughout the day.
2009-01-17 05:00:00.000 +0100,Mostly Cloudy,snow,-1.111111111,-1.111111111,0.75,3.22,110,11.27,0,1027.8,Mostly cloudy throughout the day.
2009-01-17 06:00:00.000 +0100,Mostly Cloudy,snow,-1.111111111,-1.111111111,0.75,1.61,40,11.27,0,1028.1,Mostly cloudy throughout the day.
2009-01-17 07:00:00.000 +0100,Mostly Cloudy,snow,-1.161111111,-2.861111111,0.82,4.9427,200,10.7065,0,1028.36,Mostly cloudy throughout the day.
2009-01-17 08:00:00.000 +0100,Mostly Cloudy,snow,-1.111111111,-1.111111111,0.81,3.22,130,11.27,0,1028.4,Mostly cloudy throughout the day.
2009-01-17 09:00:00.000 +0100,Mostly Cloudy,snow,0,0,0.69,3.22,130,11.27,0,1028.5,Mostly cloudy throughout the day.
2009-01-17 10:00:00.000 +0100,Mostly Cloudy,rain,0.033333333,0.033333333,0.72,3.703,122,10.5133,0,1028.68,Mostly cloudy throughout the day.
2009-01-17 11:00:00.000 +0100,Partly Cloudy,rain,1.111111111,-1.427777778,0.64,8.05,150,11.27,0,1028.2,Mostly cloudy throughout the day.
2009-01-17 12:00:00.000 +0100,Mostly Cloudy,rain,1.111111111,-1.427777778,0.75,8.05,230,11.27,0,1027.8,Mostly cloudy throughout the day.
2009-01-17 13:00:00.000 +0100,Mostly Cloudy,rain,0.972222222,0.972222222,0.86,2.1735,214,10.143,0,1027.32,Mostly cloudy throughout the day.
2009-01-17 14:00:00.000 +0100,Mostly Cloudy,rain,1.111111111,-1.883333333,0.78,9.66,200,6.118,0,1026.8,Mostly cloudy throughout the day.
2009-01-17 15:00:00.000 +0100,Overcast,snow,0,-3.205555556,0.85,9.66,200,6.118,0,1026.8,Mostly cloudy throughout the day.
2009-01-17 16:00:00.000 +0100,Overcast,snow,-0.05,-3.233333333,0.86,9.5473,212,5.796,0,1026.97,Mostly cloudy throughout the day.
2009-01-17 17:00:00.000 +0100,Overcast,snow,0,0,0.85,4.83,200,6.118,0,1026.6,Mostly cloudy throughout the day.
2009-01-17 18:00:00.000 +0100,Overcast,snow,0,-3.205555556,0.82,9.66,200,6.118,0,1026.5,Mostly cloudy throughout the day.
2009-01-17 19:00:00.000 +0100,Overcast,snow,-1.077777778,-3.844444444,0.89,7.5831,224,4.4275,0,1026.22,Mostly cloudy throughout the day.
2009-01-17 20:00:00.000 +0100,Overcast,snow,-1.111111111,-4.527777778,0.88,9.66,190,4.508,0,1025.9,Mostly cloudy throughout the day.
2009-01-17 21:00:00.000 +0100,Overcast,snow,-1.111111111,-3.461111111,0.85,6.44,210,4.508,0,1025.8,Mostly cloudy throughout the day.
2009-01-17 22:00:00.000 +0100,Foggy,snow,-1.755555556,-4.444444444,0.89,7.0518,228,2.8014,0,1025.78,Mostly cloudy throughout the day.
2009-01-17 23:00:00.000 +0100,Overcast,snow,-2.222222222,-4.744444444,0.88,6.44,210,4.508,0,1025.3,Mostly cloudy throughout the day.
2009-01-18 00:00:00.000 +0100,Overcast,snow,-2.222222222,-6.288888889,0.88,11.27,220,4.025,0,1025.3,Foggy starting overnight continuing until evening.
2009-01-18 01:00:00.000 +0100,Overcast,rain,2.866666667,-2.038888889,0.87,23.506,200,8.5813,0,1012.07,Foggy starting overnight continuing until evening.
2009-01-18 02:00:00.000 +0100,Foggy,snow,-2.777777778,-6.961111111,0.96,11.27,210,0.644,0,1024.6,Foggy starting overnight continuing until evening.
2009-01-18 03:00:00.000 +0100,Foggy,snow,-2.777777778,-7.716666667,0.96,14.49,210,0.322,0,1024.7,Foggy starting overnight continuing until evening.
2009-01-18 04:00:00.000 +0100,Foggy,snow,-2.761111111,-7.65,0.96,14.2968,200,0.322,0,1024.08,Foggy starting overnight continuing until evening.
2009-01-18 05:00:00.000 +0100,Foggy,snow,-2.777777778,-6.961111111,1,11.27,200,0.161,0,1023.5,Foggy starting overnight continuing until evening.
2009-01-18 06:00:00.000 +0100,Foggy,snow,-2.777777778,-6.961111111,1,11.27,200,0.322,0,1023.1,Foggy starting overnight continuing until evening.
2009-01-18 07:00:00.000 +0100,Foggy,snow,-2.311111111,-7.15,0.96,14.5544,191,0.1932,0,1022.86,Foggy starting overnight continuing until evening.
2009-01-18 08:00:00.000 +0100,Foggy,snow,-2.222222222,-6.683333333,1,12.88,210,0.161,0,1022.4,Foggy starting overnight continuing until evening.
2009-01-18 09:00:00.000 +0100,Foggy,snow,-2.222222222,-6.683333333,1,12.88,190,0.322,0,1022.4,Foggy starting overnight continuing until evening.
2009-01-18 10:00:00.000 +0100,Foggy,snow,-2.344444444,-6.827777778,0.99,12.88,187,0.2898,0,1021.89,Foggy starting overnight continuing until evening.
2009-01-18 11:00:00.000 +0100,Foggy,snow,-2.222222222,-7.033333333,1,14.49,190,0.483,0,1021,Foggy starting overnight continuing until evening.
2009-01-18 12:00:00.000 +0100,Foggy,snow,-2.222222222,-6.288888889,1,11.27,170,0.805,0,1020.2,Foggy starting overnight continuing until evening.
2009-01-18 13:00:00.000 +0100,Foggy,snow,-2.133333333,-6.111111111,1,10.9802,161,0.8855,0,1019.33,Foggy starting overnight continuing until evening.
2009-01-18 14:00:00.000 +0100,Foggy,snow,-1.111111111,-5.666666667,1,14.49,180,1.288,0,1018.2,Foggy starting overnight continuing until evening.
2009-01-18 15:00:00.000 +0100,Foggy,snow,-1.111111111,-4.95,1,11.27,170,1.771,0,1017.2,Foggy starting overnight continuing until evening.
2009-01-18 16:00:00.000 +0100,Foggy,snow,-0.955555556,-5.122222222,0.99,12.7995,168,1.7066,0,1016.54,Foggy starting overnight continuing until evening.
2009-01-18 17:00:00.000 +0100,Foggy,snow,0,-3.972222222,1,12.88,170,1.932,0,1015.7,Foggy starting overnight continuing until evening.
2009-01-18 18:00:00.000 +0100,Foggy,snow,0,-4.3,0.92,14.49,160,3.059,0,1014.7,Foggy starting overnight continuing until evening.
